actions_per_minute,avg_time_between_actions,repeated_actions_ratio,max_actions_in_10s,action_count,action_times,action_types,last_action_time,same_ip_with_other_user,num_users_on_same_ip,ip_address,self_play_detected,time_between_account_switch,shared_device_ids,history_vs_same_ip_ratio,vs_same_user_ratio,win_loss_ratio_against_new_users,games_played,wins_against_new,session_duration_mean,session_start_time,sessions_count,actions_vs_idle_ratio,night_activity_ratio,night_sessions,total_sessions,is_cheating,suspicious_event_count,ip_suspiciousness_score,ip_change_count,ip_based_games,ip_based_wins,cheating_score_features
25.16,0.8,0.63,6,20,"[27.96, 11.99, 23.34, 9.02, 12.72, 7.41, 20.74, 9.68, 6.72, 6.19, 12.74, 27.79, 14.37, 4.3, 25.44, 18.73, 14.47, 24.95, 0.94, 9.62]",{'move': 20},2025-04-30T06:06:16.570129,True,7,192.168.1.62,False,0.79,False,0.27,0.08,0.86,39,12,7.41,2025-04-30T06:01:27.450129,8,0.31,0.25,2,8,False,0,0.0,0,0,0,50.56
12.0,0.9,0.54,4,98,"[26.73, 1.78, 9.27, 22.43, 25.09, 13.93, 25.22, 12.41, 14.5, 20.25, 20.11, 22.78, 16.75, 18.92, 27.12, 18.43, 13.32, 17.37, 26.92, 9.51, 12.98, 11.19, 18.1, 9.03, 22.15, 14.0, 24.85, 18.43, 23.5, 26.3, 2.45, 19.13, 29.03, 25.18, 9.27, 6.76, 8.13, 5.74, 22.15, 10.07, 2.72, 3.81, 5.95, 21.96, 20.08, 27.84, 15.69, 6.49, 15.31, 13.07, 26.57, 16.75, 13.16, 25.29, 24.74, 9.33, 1.53, 3.29, 24.53, 8.31, 28.25, 6.54, 29.28, 19.88, 0.96, 2.81, 4.11, 15.05, 1.3, 21.34, 8.97, 29.02, 23.23, 15.65, 13.69, 28.05, 5.81, 0.22, 11.81, 15.93, 2.37, 26.79, 16.18, 22.36, 9.5, 29.52, 27.37, 3.11, 22.02, 13.6, 11.0, 29.73, 3.54, 22.03, 5.48, 15.22, 28.05, 27.94]",{'move': 98},2025-05-03T20:27:32.860204,True,10,192.168.1.47,False,3.66,False,0.1,0.19,0.94,24,16,65.23,2025-05-03T20:01:27.450204,3,0.81,1.0,3,3,False,0,0.0,0,0,0,100.37
22.02,1.61,0.37,6,41,"[8.39, 14.24, 3.25, 4.95, 27.22, 1.5, 23.16, 9.08, 8.46, 20.37, 11.43, 26.94, 16.13, 11.53, 5.18, 17.78, 12.45, 29.0, 20.77, 17.09, 24.7, 27.55, 24.74, 12.46, 29.12, 19.81, 7.37, 6.96, 12.74, 7.01, 13.11, 10.18, 20.74, 6.3, 29.72, 2.62, 9.04, 14.08, 5.05, 25.93, 28.26]",{'move': 41},2025-04-16T02:11:53.860379,True,7,192.168.1.19,False,0.55,False,0.28,0.19,0.77,50,0,12.53,2025-04-16T02:01:27.450379,2,0.69,1.0,2,2,False,0,0.0,0,0,0,54.01
31.92,1.4,0.27,4,89,"[27.51, 29.07, 28.77, 10.26, 17.54, 6.08, 14.21, 25.79, 21.96, 3.15, 13.96, 17.06, 17.52, 8.89, 22.13, 20.34, 0.25, 19.43, 16.4, 18.38, 13.28, 2.49, 23.32, 5.46, 17.25, 25.85, 10.05, 6.97, 15.12, 0.13, 8.89, 21.63, 7.36, 9.8, 14.97, 4.74, 0.34, 3.06, 20.74, 15.13, 5.62, 25.55, 29.11, 20.15, 27.12, 12.07, 14.89, 26.03, 5.59, 18.57, 20.84, 13.99, 0.71, 7.75, 28.78, 25.53, 0.76, 17.49, 23.43, 15.89, 7.35, 10.42, 16.08, 23.06, 2.15, 6.2, 11.44, 7.0, 11.03, 10.47, 2.64, 15.13, 21.08, 20.02, 20.3, 13.97, 4.76, 26.09, 11.66, 25.88, 20.42, 29.41, 6.66, 21.78, 8.24, 14.54, 21.72, 2.97, 12.3]",{'move': 89},2025-05-14T14:23:17.370459,True,3,192.168.1.67,False,0.46,True,0.02,0.0,0.53,41,26,31.95,2025-05-14T14:01:27.450459,10,0.33,0.5,5,10,False,0,0.0,0,0,0,76.38000000000001
19.04,0.51,0.58,7,57,"[23.6, 21.13, 10.45, 27.34, 2.99, 10.09, 27.5, 20.9, 7.31, 26.88, 16.43, 7.97, 18.7, 3.96, 17.37, 25.9, 9.99, 29.8, 15.13, 21.06, 1.92, 28.45, 19.21, 27.45, 10.54, 21.51, 1.19, 16.95, 8.26, 25.84, 8.18, 19.71, 24.64, 29.47, 24.97, 16.03, 12.0, 27.79, 17.46, 14.1, 20.38, 11.61, 23.7, 27.72, 21.68, 8.71, 12.13, 4.64, 7.71, 28.81, 28.91, 6.95, 22.22, 19.39, 5.21, 25.49, 26.09]",{'move': 57},2025-05-03T22:18:08.970582,True,10,192.168.1.3,False,3.68,False,0.28,0.04,0.44,39,6,25.68,2025-05-03T22:01:27.450582,2,0.39,0.5,1,2,False,0,0.0,0,0,0,69.14
18.63,0.58,0.19,3,45,"[12.3, 29.66, 10.25, 24.53, 18.95, 21.61, 1.17, 24.09, 27.21, 22.86, 18.26, 26.88, 16.3, 28.91, 5.25, 20.67, 29.11, 26.26, 6.32, 4.19, 0.52, 22.93, 12.71, 20.4, 16.0, 1.49, 15.25, 15.38, 16.55, 11.55, 19.94, 4.6, 24.75, 27.3, 6.67, 12.9, 5.14, 7.73, 14.88, 18.47, 4.27, 25.41, 2.68, 23.7, 17.47]",{'move': 45},2025-04-21T13:13:30.920695,True,5,192.168.1.220,False,5.67,True,0.26,0.13,0.95,20,1,36.17,2025-04-21T13:01:27.450695,8,0.33,0.62,5,8,False,0,0.0,0,0,0,73.53000000000002
7.99,0.86,0.65,4,70,"[15.68, 22.22, 0.62, 23.4, 0.81, 5.44, 25.86, 1.95, 9.87, 0.3, 21.51, 14.82, 4.2, 23.35, 7.16, 22.49, 8.87, 21.08, 6.26, 8.5, 4.91, 26.14, 22.57, 11.88, 21.14, 29.36, 27.99, 29.28, 22.54, 7.05, 3.32, 11.08, 11.9, 20.48, 27.88, 28.36, 3.89, 11.58, 21.15, 15.21, 9.62, 16.25, 11.47, 9.89, 29.93, 2.44, 15.18, 19.24, 26.71, 6.68, 4.92, 13.94, 12.4, 19.92, 13.36, 18.44, 25.08, 7.19, 23.37, 20.34, 17.72, 16.37, 17.75, 29.71, 5.85, 21.08, 27.43, 21.01, 14.11, 17.57]",{'move': 70},2025-04-23T21:19:44.520789,True,9,192.168.1.176,False,8.04,False,0.03,0.07,0.82,17,3,64.53,2025-04-23T21:01:27.450789,1,0.48,1.0,1,1,False,0,0.0,0,0,0,98.47000000000001
10.09,1.15,0.22,7,12,"[14.02, 26.26, 12.89, 6.97, 6.96, 13.75, 1.54, 11.26, 29.17, 26.89, 27.13, 21.87]",{'move': 12},2025-05-02T04:04:46.160896,True,7,192.168.1.186,False,2.84,False,0.3,0.07,0.31,7,5,28.39,2025-05-02T04:01:27.450896,10,0.34,0.8,8,10,False,0,0.0,0,0,0,59.510000000000005
30.98,0.78,0.12,1,96,"[7.89, 27.1, 18.97, 5.88, 16.0, 2.04, 29.72, 24.28, 22.94, 2.42, 26.12, 8.22, 11.04, 28.97, 15.58, 7.18, 0.53, 29.18, 25.83, 28.51, 10.4, 2.45, 3.93, 5.26, 7.37, 8.4, 24.5, 9.68, 25.73, 8.79, 21.44, 1.11, 8.79, 18.55, 7.56, 1.69, 14.05, 10.38, 13.49, 1.01, 10.66, 29.19, 27.01, 10.2, 25.45, 2.62, 15.3, 11.27, 0.51, 20.44, 2.47, 15.55, 29.17, 23.85, 10.95, 29.52, 17.34, 20.56, 14.76, 10.91, 7.31, 0.2, 17.66, 24.84, 16.65, 25.29, 8.08, 0.41, 8.91, 24.73, 24.94, 22.78, 6.94, 2.17, 16.76, 17.5, 23.22, 29.13, 8.4, 3.02, 17.28, 0.83, 26.86, 24.33, 2.85, 4.07, 24.52, 9.47, 10.24, 23.54, 22.16, 0.39, 15.86, 14.84, 5.74, 28.18]",{'move': 96},2025-05-02T22:24:38.260962,True,3,192.168.1.147,False,3.08,True,0.22,0.15,0.71,22,14,63.22,2025-05-02T22:01:27.450962,3,0.76,0.67,2,3,False,0,0.0,0,0,0,106.69
16.13,1.44,0.73,4,60,"[17.9, 19.61, 22.61, 20.66, 10.16, 9.56, 21.49, 4.35, 5.56, 2.99, 23.07, 17.56, 18.47, 7.37, 16.54, 7.17, 6.42, 4.77, 29.45, 2.12, 1.3, 3.92, 19.57, 1.44, 15.13, 15.58, 2.13, 18.31, 16.46, 7.6, 1.18, 21.76, 10.18, 17.88, 19.35, 9.94, 2.2, 25.53, 14.16, 29.57, 15.31, 4.76, 16.98, 18.61, 1.01, 11.14, 24.18, 13.72, 11.03, 24.32, 0.76, 11.42, 11.13, 0.67, 9.58, 10.71, 24.38, 11.59, 21.3, 28.91]",{'move': 60},2025-05-12T06:14:39.981104,True,4,192.168.1.92,False,6.07,False,0.09,0.15,0.84,42,1,18.87,2025-05-12T06:01:27.451104,9,0.88,0.22,2,9,False,0,0.0,0,0,0,54.42000000000001
32.98,0.75,0.67,7,9,"[7.67, 14.83, 28.54, 8.65, 20.66, 21.75, 12.98, 11.89, 24.75]",{'move': 9},2025-05-13T09:03:59.171192,True,7,192.168.1.216,False,9.14,False,0.18,0.13,0.53,43,34,3.53,2025-05-13T09:01:27.451192,4,0.45,0.0,0,4,False,0,0.0,0,0,0,63.36000000000001
29.86,0.56,0.33,3,37,"[7.11, 10.32, 17.96, 26.94, 15.39, 22.51, 16.42, 0.51, 16.16, 12.81, 3.92, 7.07, 18.2, 25.85, 11.57, 22.28, 22.19, 27.12, 10.92, 16.92, 13.73, 1.88, 23.55, 12.44, 18.31, 26.99, 28.84, 15.0, 10.94, 3.27, 17.55, 18.55, 10.89, 18.69, 16.42, 13.14, 29.59]",{'move': 37},2025-04-25T05:11:19.401232,True,10,192.168.1.162,False,0.06,True,0.03,0.19,0.78,39,34,15.18,2025-04-25T05:01:27.451232,5,0.8,0.6,3,5,False,0,0.0,0,0,0,63.39
22.46,0.62,0.19,7,35,"[23.56, 26.86, 27.65, 4.02, 2.93, 18.85, 13.88, 8.58, 12.02, 20.07, 8.14, 17.24, 9.51, 7.5, 3.78, 3.96, 13.1, 9.98, 0.92, 2.25, 16.56, 3.2, 0.38, 10.57, 25.0, 2.64, 9.08, 11.47, 18.19, 23.88, 26.21, 15.92, 2.21, 10.69, 14.63]",{'move': 35},2025-05-14T16:08:32.881304,True,10,192.168.1.192,False,5.13,False,0.03,0.05,0.45,31,28,13.72,2025-05-14T16:01:27.451304,5,0.58,0.4,2,5,False,0,0.0,0,0,0,61.63
9.71,0.68,0.42,6,53,"[14.49, 4.52, 21.89, 17.4, 3.01, 17.73, 28.56, 6.81, 28.24, 26.13, 4.4, 0.47, 22.29, 21.43, 14.0, 0.94, 29.19, 1.34, 16.83, 11.91, 15.27, 20.52, 24.14, 28.96, 13.78, 13.85, 3.3, 18.22, 13.52, 24.43, 2.38, 11.95, 21.43, 9.26, 1.51, 24.67, 14.52, 6.17, 13.6, 19.45, 19.99, 21.43, 26.19, 19.67, 14.31, 26.08, 23.12, 10.95, 1.24, 22.94, 23.22, 2.91, 17.45]",{'move': 53},2025-04-25T01:15:09.461389,True,5,192.168.1.93,False,4.0,False,0.09,0.0,0.69,49,32,16.78,2025-04-25T01:01:27.451389,2,0.71,0.5,1,2,False,0,0.0,0,0,0,45.580000000000005
7.32,1.95,0.62,4,46,"[26.76, 21.67, 7.19, 14.9, 28.43, 22.72, 4.71, 8.59, 4.63, 11.52, 22.35, 27.04, 27.33, 7.25, 0.24, 7.42, 10.37, 27.12, 13.81, 29.95, 7.45, 19.46, 24.59, 25.91, 2.88, 11.62, 2.75, 18.33, 28.55, 5.76, 15.45, 29.91, 9.15, 17.66, 25.12, 29.52, 10.85, 17.05, 14.36, 3.52, 13.16, 28.44, 22.24, 17.2, 5.05, 29.42]",{'move': 46},2025-04-25T22:14:06.851499,True,4,192.168.1.17,False,7.04,True,0.14,0.08,0.51,36,34,21.09,2025-04-25T22:01:27.451499,1,0.76,1.0,1,1,False,0,0.0,0,0,0,50.51
31.93,1.12,0.53,6,80,"[0.7, 17.81, 2.24, 9.08, 20.37, 20.63, 2.54, 19.72, 25.6, 11.62, 20.02, 21.82, 0.87, 18.53, 29.42, 7.69, 14.57, 8.33, 27.1, 29.36, 28.41, 15.85, 14.89, 6.32, 2.59, 13.22, 1.35, 18.16, 23.97, 16.58, 2.06, 15.0, 6.77, 11.35, 17.08, 19.63, 18.43, 27.24, 0.55, 28.94, 23.86, 17.15, 8.21, 4.49, 28.78, 28.03, 8.63, 9.85, 29.61, 11.68, 8.35, 7.34, 16.56, 2.33, 24.1, 7.13, 29.24, 6.56, 20.29, 24.53, 16.34, 12.66, 22.3, 15.05, 3.62, 3.74, 8.5, 1.09, 5.03, 5.58, 6.68, 20.34, 18.62, 10.65, 20.72, 0.93, 29.0, 2.02, 4.6, 16.64]",{'move': 80},2025-04-26T08:20:24.691559,True,4,192.168.1.252,False,9.37,False,0.17,0.07,0.56,34,31,33.45,2025-04-26T08:01:27.451559,10,0.99,0.1,1,10,False,0,0.0,0,0,0,89.28999999999999
33.75,1.26,0.47,5,87,"[28.06, 15.32, 1.97, 14.0, 18.57, 28.73, 23.19, 8.56, 20.61, 9.07, 9.05, 7.48, 18.88, 16.94, 23.77, 2.28, 14.1, 22.15, 10.47, 26.8, 1.11, 21.96, 18.31, 3.28, 5.14, 3.13, 7.63, 25.14, 24.98, 26.56, 13.81, 23.14, 1.27, 28.7, 13.78, 24.29, 28.34, 4.65, 3.67, 2.59, 2.05, 24.48, 12.41, 4.72, 17.88, 22.11, 25.39, 26.39, 7.55, 9.09, 12.76, 26.3, 16.82, 14.67, 15.4, 16.73, 9.08, 16.0, 18.11, 21.33, 29.19, 7.14, 24.22, 5.15, 29.61, 29.55, 17.21, 14.75, 16.78, 8.61, 11.76, 22.72, 10.23, 22.99, 27.23, 13.32, 17.3, 27.71, 29.67, 19.75, 16.12, 22.31, 18.47, 27.24, 25.29, 24.15, 6.36]",{'move': 87},2025-05-08T19:25:33.031642,True,5,192.168.1.164,False,8.22,False,0.12,0.17,0.66,43,22,33.62,2025-05-08T19:01:27.451642,3,0.65,1.0,3,3,False,0,0.0,0,0,0,90.91999999999999
34.32,0.56,0.37,4,22,"[10.72, 17.45, 19.33, 4.23, 27.83, 1.48, 10.9, 20.03, 27.64, 28.37, 2.12, 20.58, 27.14, 9.86, 7.7, 29.32, 13.98, 21.11, 15.72, 16.42, 16.07, 6.1]",{'move': 22},2025-04-23T03:07:21.551734,True,10,192.168.1.41,False,5.04,True,0.04,0.08,0.31,39,0,9.08,2025-04-23T03:01:27.451734,8,0.98,0.25,2,8,False,0,0.0,0,0,0,67.03
9.84,1.88,0.78,1,77,"[11.99, 14.95, 27.32, 3.64, 11.91, 5.89, 2.35, 16.3, 5.31, 2.82, 5.99, 25.81, 9.26, 24.14, 17.22, 9.58, 24.46, 24.0, 14.53, 16.55, 16.13, 26.12, 26.98, 1.92, 11.37, 27.67, 2.21, 7.51, 2.19, 7.24, 10.64, 18.97, 16.67, 29.07, 5.2, 12.94, 4.52, 15.63, 27.39, 15.66, 14.0, 19.25, 24.65, 18.74, 11.46, 2.2, 21.03, 2.48, 24.76, 29.4, 24.46, 13.78, 18.01, 8.99, 18.28, 14.25, 27.79, 17.95, 22.14, 29.87, 17.87, 5.65, 0.52, 0.39, 16.91, 6.7, 29.7, 16.24, 9.57, 14.39, 15.66, 27.79, 15.12, 20.2, 16.04, 21.25, 27.98]",{'move': 77},2025-04-21T09:21:12.971772,True,9,192.168.1.78,False,0.12,True,0.18,0.19,0.76,43,1,27.57,2025-04-21T09:01:27.451772,5,0.52,0.6,3,5,False,0,0.0,0,0,0,54.44000000000001
22.77,1.16,0.5,2,89,"[20.59, 19.93, 20.81, 9.83, 6.62, 18.52, 22.85, 6.03, 12.45, 2.06, 0.86, 24.45, 25.44, 27.28, 7.38, 13.15, 28.22, 0.41, 11.36, 5.55, 24.98, 25.51, 23.76, 16.72, 7.28, 27.92, 11.24, 14.23, 1.47, 5.51, 6.76, 18.35, 3.18, 29.48, 19.4, 1.81, 22.69, 0.31, 19.18, 22.67, 1.77, 26.28, 29.85, 27.65, 18.43, 2.36, 16.35, 3.3, 14.6, 2.21, 29.28, 20.72, 10.55, 19.62, 20.77, 27.25, 18.7, 9.56, 22.23, 16.76, 24.86, 17.89, 29.5, 13.4, 2.77, 28.14, 19.29, 13.16, 21.22, 2.72, 14.35, 7.97, 3.82, 27.18, 19.87, 10.98, 2.27, 18.59, 13.21, 3.35, 2.23, 14.73, 20.35, 26.83, 23.43, 17.67, 5.52, 3.68, 17.01]",{'move': 89},2025-04-17T22:23:57.921881,True,9,192.168.1.92,False,8.83,True,0.19,0.16,0.74,16,4,84.4,2025-04-17T22:01:27.451881,9,0.5,0.56,5,9,False,0,0.0,0,0,0,132.81
25.74,0.86,0.67,5,44,"[15.75, 12.41, 23.66, 20.05, 16.06, 4.25, 20.74, 10.48, 19.71, 24.07, 29.07, 22.33, 19.51, 8.55, 24.8, 20.52, 0.46, 14.99, 12.81, 22.85, 18.78, 25.29, 21.02, 6.36, 16.84, 14.74, 12.86, 19.51, 28.12, 19.9, 22.93, 21.92, 7.38, 18.89, 26.23, 3.76, 1.47, 19.19, 10.39, 18.73, 3.6, 16.24, 3.56, 4.85]",{'move': 44},2025-05-12T03:13:13.081985,True,10,192.168.1.105,False,1.21,True,0.05,0.08,0.34,20,18,35.28,2025-05-12T03:01:27.451985,6,0.49,0.83,5,6,False,0,0.0,0,0,0,82.54999999999998
12.24,1.54,0.59,3,84,"[22.42, 4.31, 25.3, 12.39, 26.88, 0.88, 23.5, 11.54, 16.25, 23.32, 12.71, 14.9, 23.17, 12.8, 5.64, 26.9, 25.33, 18.14, 10.67, 12.64, 15.37, 9.71, 13.47, 11.48, 14.53, 26.37, 7.38, 5.56, 16.6, 19.49, 18.28, 20.48, 4.85, 20.82, 27.76, 13.55, 14.26, 11.12, 10.42, 5.61, 27.47, 6.42, 12.27, 11.8, 9.55, 9.63, 8.19, 16.89, 21.83, 4.42, 27.85, 13.59, 0.45, 23.83, 19.96, 1.89, 15.91, 5.69, 23.57, 13.07, 13.78, 3.76, 1.7, 16.62, 21.78, 17.45, 27.07, 1.16, 29.79, 26.38, 18.74, 10.24, 13.6, 12.2, 3.95, 28.38, 27.38, 23.51, 6.43, 3.39, 12.19, 27.93, 24.15, 8.39]",{'move': 84},2025-04-20T22:22:38.502078,True,5,192.168.1.59,False,9.0,True,0.03,0.09,0.91,22,18,57.78,2025-04-20T22:01:27.452078,1,0.98,0.0,0,1,False,0,0.0,0,0,0,93.16000000000001
22.77,1.05,0.67,3,80,"[23.35, 28.52, 15.02, 25.72, 3.78, 7.12, 28.37, 27.5, 16.25, 11.22, 10.84, 23.8, 23.7, 11.64, 19.64, 2.12, 15.97, 26.49, 1.93, 1.88, 7.33, 20.33, 16.37, 3.45, 27.2, 0.29, 27.09, 21.72, 10.62, 23.69, 8.61, 13.83, 9.52, 12.27, 6.45, 23.17, 25.15, 8.38, 20.64, 28.86, 2.33, 26.62, 26.68, 13.45, 7.6, 13.35, 21.2, 25.66, 28.98, 13.97, 21.82, 6.41, 21.04, 21.97, 28.63, 3.96, 6.81, 21.32, 19.64, 10.21, 4.05, 10.42, 3.4, 20.12, 25.52, 26.71, 21.94, 13.45, 29.27, 23.9, 17.22, 0.64, 17.62, 16.94, 20.32, 7.21, 5.9, 11.8, 21.67, 21.36]",{'move': 80},2025-05-10T06:23:08.392178,True,3,192.168.1.92,False,1.02,False,0.26,0.2,0.72,22,17,59.13,2025-05-10T06:01:27.452178,2,0.35,1.0,2,2,False,0,0.0,0,0,0,94.17
19.1,1.29,0.19,7,28,"[27.16, 19.31, 5.71, 27.26, 19.62, 7.04, 9.51, 14.3, 4.69, 4.1, 15.37, 8.83, 29.78, 24.09, 19.63, 0.83, 14.43, 8.58, 14.35, 7.92, 18.01, 14.81, 7.26, 4.45, 26.25, 17.1, 4.44, 25.11]",{'move': 28},2025-04-20T17:08:07.392274,True,6,192.168.1.48,False,4.71,True,0.17,0.09,0.66,16,15,25.0,2025-04-20T17:01:27.452274,7,0.47,0.86,6,7,False,0,0.0,0,0,0,67.54
32.13,0.74,0.76,3,30,"[14.8, 27.65, 0.42, 19.8, 2.38, 22.48, 24.02, 13.79, 21.71, 6.35, 16.05, 15.08, 1.16, 17.73, 16.68, 16.09, 20.12, 16.7, 19.53, 28.52, 25.68, 21.87, 8.68, 15.88, 17.39, 11.3, 1.39, 24.6, 28.85, 23.91]",{'move': 30},2025-05-12T14:09:48.062328,True,6,192.168.1.146,False,5.03,False,0.21,0.01,0.39,15,14,33.37,2025-05-12T14:01:27.452328,9,0.31,0.44,4,9,False,0,0.0,0,0,0,83.39
20.87,0.78,0.39,5,41,"[11.93, 4.75, 18.15, 17.08, 18.28, 2.19, 0.26, 23.2, 26.61, 24.86, 5.96, 2.01, 12.55, 3.24, 17.23, 13.61, 20.71, 10.93, 10.49, 0.32, 9.56, 13.58, 14.39, 14.19, 22.22, 27.93, 27.51, 7.9, 3.51, 13.27, 28.47, 25.28, 27.35, 18.7, 9.32, 12.09, 25.48, 16.47, 21.81, 14.98, 23.62]",{'move': 41},2025-05-02T20:11:49.442395,True,6,192.168.1.194,False,1.58,True,0.15,0.02,0.61,42,4,14.81,2025-05-02T20:01:27.452395,3,0.32,0.0,0,3,False,0,0.0,0,0,0,52.53000000000001
32.88,1.72,0.17,7,34,"[11.09, 10.2, 24.12, 12.9, 17.77, 12.16, 21.68, 12.43, 25.51, 19.4, 2.86, 13.14, 11.71, 13.43, 20.38, 1.99, 25.88, 18.72, 4.29, 28.19, 2.05, 23.27, 13.52, 21.38, 20.07, 5.02, 19.53, 19.37, 19.02, 28.9, 15.85, 25.63, 26.08, 2.86]",{'move': 34},2025-04-18T22:10:37.852485,True,3,192.168.1.199,False,5.31,True,0.11,0.01,0.45,20,8,27.52,2025-04-18T22:01:27.452485,8,0.78,0.75,6,8,False,0,0.0,0,0,0,81.7
31.72,1.92,0.78,6,8,"[2.97, 4.12, 14.36, 2.46, 12.75, 28.79, 23.44, 12.22]",{'move': 8},2025-05-11T07:03:08.562532,True,7,192.168.1.7,False,8.21,True,0.11,0.08,0.41,6,2,16.85,2025-05-11T07:01:27.452532,2,0.99,0.5,1,2,False,0,0.0,0,0,0,76.57
15.29,1.85,0.51,3,10,"[15.73, 27.13, 7.35, 11.44, 5.29, 18.95, 27.26, 25.84, 24.86, 28.1]",{'move': 10},2025-04-25T15:04:39.402580,True,10,192.168.1.227,False,7.27,True,0.04,0.1,0.94,25,24,7.68,2025-04-25T15:01:27.452580,9,0.76,0.44,4,9,False,0,0.0,0,0,0,49.879999999999995
19.03,0.64,0.3,6,56,"[13.71, 2.96, 11.33, 11.3, 17.56, 28.35, 4.29, 27.7, 2.88, 9.25, 12.88, 13.95, 22.02, 25.78, 15.94, 25.58, 15.29, 5.62, 9.95, 16.66, 9.66, 8.51, 10.49, 21.21, 21.21, 16.06, 27.48, 19.25, 6.2, 10.21, 22.28, 15.46, 21.65, 9.19, 16.45, 18.58, 13.05, 4.04, 12.68, 22.04, 21.87, 9.11, 15.82, 15.33, 8.37, 5.18, 8.49, 2.6, 28.35, 18.57, 10.76, 0.2, 24.98, 29.33, 6.82, 0.64]",{'move': 56},2025-05-04T05:14:52.572626,True,9,192.168.1.83,False,3.47,False,0.18,0.14,0.78,44,5,18.3,2025-05-04T05:01:27.452626,4,0.68,1.0,4,4,False,0,0.0,0,0,0,60.52
21.51,1.62,0.5,3,48,"[3.25, 15.42, 2.25, 4.82, 11.59, 21.55, 26.5, 0.17, 12.88, 0.98, 5.61, 12.95, 26.7, 21.6, 28.89, 18.93, 20.19, 22.78, 29.07, 9.41, 20.41, 29.89, 19.0, 29.29, 4.16, 4.41, 9.21, 9.93, 16.57, 15.96, 19.68, 4.12, 1.7, 9.17, 14.28, 14.43, 0.55, 25.86, 21.85, 23.7, 11.84, 12.79, 18.87, 15.7, 11.47, 10.97, 7.58, 4.83]",{'move': 48},2025-05-06T21:12:51.212723,True,5,192.168.1.139,False,2.41,True,0.11,0.07,0.83,42,41,16.28,2025-05-06T21:01:27.452723,9,0.95,1.0,9,9,False,0,0.0,0,0,0,55.28000000000001
33.48,0.74,0.26,5,23,"[3.76, 25.58, 18.55, 6.71, 6.75, 2.88, 28.82, 3.03, 4.32, 9.93, 24.52, 24.39, 13.61, 9.5, 22.56, 20.93, 27.95, 7.69, 29.06, 6.06, 18.67, 19.38, 27.8]",{'move': 23},2025-04-15T10:07:29.902781,True,5,192.168.1.23,False,2.92,False,0.12,0.02,0.5,29,24,12.5,2025-04-15T10:01:27.452781,9,0.37,0.44,4,9,False,0,0.0,0,0,0,62.349999999999994
28.66,0.76,0.21,6,74,"[7.45, 22.28, 19.21, 23.6, 12.89, 20.25, 27.99, 4.09, 8.52, 7.58, 8.77, 8.05, 3.73, 23.96, 27.77, 27.38, 0.87, 23.36, 14.0, 13.07, 5.69, 13.22, 27.28, 7.27, 27.48, 25.14, 17.01, 7.44, 28.43, 4.36, 13.85, 29.81, 10.28, 22.16, 0.11, 5.52, 9.83, 28.45, 6.09, 7.05, 17.55, 10.62, 21.01, 5.72, 5.26, 2.95, 28.78, 13.86, 13.43, 23.04, 10.24, 26.97, 20.47, 15.85, 15.83, 23.48, 5.59, 11.51, 27.83, 27.39, 10.87, 19.24, 3.19, 12.4, 14.69, 23.25, 3.27, 22.54, 3.67, 25.94, 6.58, 10.82, 27.84, 20.98]",{'move': 74},2025-05-05T09:20:21.402823,True,3,192.168.1.192,False,9.77,True,0.09,0.13,0.51,28,19,40.5,2025-05-05T09:01:27.452823,1,0.9,0.0,0,1,False,0,0.0,0,0,0,92.53000000000002
22.79,1.52,0.49,2,36,"[0.93, 24.68, 6.55, 29.17, 4.29, 0.83, 8.22, 6.82, 18.59, 7.62, 13.22, 14.96, 16.51, 10.28, 14.54, 27.14, 17.77, 23.28, 14.54, 24.48, 17.82, 25.95, 27.52, 29.09, 13.17, 23.33, 3.13, 19.54, 28.14, 5.32, 2.6, 14.07, 6.81, 13.69, 0.64, 28.98]",{'move': 36},2025-05-08T20:10:31.672929,True,8,192.168.1.233,False,8.67,True,0.24,0.17,0.36,25,1,21.77,2025-05-08T20:01:27.452929,2,0.87,0.0,0,2,False,0,0.0,0,0,0,68.88000000000001
20.23,1.79,0.24,2,94,"[3.38, 21.35, 15.17, 12.28, 3.4, 10.93, 1.33, 3.02, 3.27, 7.96, 3.78, 21.63, 0.85, 27.45, 29.36, 25.89, 5.78, 8.15, 20.0, 27.1, 23.96, 5.97, 27.15, 20.92, 26.85, 0.84, 9.62, 29.74, 1.92, 0.87, 13.26, 26.01, 13.63, 17.9, 9.2, 27.31, 17.4, 21.68, 11.05, 21.72, 22.45, 5.82, 14.07, 22.64, 4.71, 7.12, 0.75, 19.58, 19.14, 11.22, 19.58, 25.72, 24.78, 23.71, 18.22, 5.28, 23.49, 11.44, 14.64, 8.11, 23.09, 7.51, 3.84, 20.48, 9.71, 23.0, 16.61, 19.26, 20.76, 26.65, 11.91, 18.88, 21.85, 3.55, 3.24, 21.59, 11.71, 13.71, 26.3, 6.43, 0.21, 27.44, 28.19, 22.41, 21.82, 9.22, 4.93, 25.31, 14.66, 10.12, 2.34, 8.22, 19.18, 5.28]",{'move': 94},2025-04-27T04:24:38.412979,True,4,192.168.1.252,False,1.12,False,0.25,0.18,1.0,27,10,51.52,2025-04-27T04:01:27.452979,5,0.34,0.0,0,5,False,0,0.0,0,0,0,83.67
